Variable,Description,Long,Type,ESTMOE,Source,Table,Table2,Years,Release,Category,Topic,Universe,Notes,API
pNHWhiteManSciArtOcc_m19,"Non-Hispanic White in management, business, science, and arts occupations","% Non-Hispanic White in management, business, science, and arts occupations, 2019 (MOE)",Percent,MOE,ACS,C24010H,,2019,5,Economic,Occupation x Race,Non-Hispanic White civilian employed population 16 years and over,,ACSAllGeo2019-RaceEconomic
NHWhiteServiceOcc_e19,Non-Hispanic White in service occupations,"# Non-Hispanic White in service occupations, 2019",Count,Estimate,ACS,C24010H,,2019,5,Economic,Occupation x Race,Non-Hispanic White civilian employed population 16 years and over,,ACSAllGeo2019-RaceEconomic
NHWhiteServiceOcc_m19,Non-Hispanic White in service occupations,"# Non-Hispanic White in service occupations, 2019 (MOE)",Count,MOE,ACS,C24010H,,2019,5,Economic,Occupation x Race,Non-Hispanic White civilian employed population 16 years and over,,ACSAllGeo2019-RaceEconomic
pNHWhiteServiceOcc_e19,Non-Hispanic White in service occupations,"% Non-Hispanic White in service occupations, 2019",Percent,Estimate,ACS,C24010H,,2019,5,Economic,Occupation x Race,Non-Hispanic White civilian employed population 16 years and over,,ACSAllGeo2019-RaceEconomic
pNHWhiteServiceOcc_m19,Non-Hispanic White in service occupations,"% Non-Hispanic White in service occupations, 2019 (MOE)",Percent,MOE,ACS,C24010H,,2019,5,Economic,Occupation x Race,Non-Hispanic White civilian employed population 16 years and over,,ACSAllGeo2019-RaceEconomic
NHWhiteSalesOffOcc_e19,Non-Hispanic White in sales and office occupations,"# Non-Hispanic White in sales and office occupations, 2019",Count,Estimate,ACS,C24010H,,2019,5,Economic,Occupation x Race,Non-Hispanic White civilian employed population 16 years and over,,ACSAllGeo2019-RaceEconomic
NHWhiteSalesOffOcc_m19,Non-Hispanic White in sales and office occupations,"# Non-Hispanic White in sales and office occupations, 2019 (MOE)",Count,MOE,ACS,C24010H,,2019,5,Economic,Occupation x Race,Non-Hispanic White civilian employed population 16 years and over,,ACSAllGeo2019-RaceEconomic
pNHWhiteSalesOffOcc_e19,Non-Hispanic White in sales and office occupations,"% Non-Hispanic White in sales and office occupations, 2019",Percent,Estimate,ACS,C24010H,,2019,5,Economic,Occupation x Race,Non-Hispanic White civilian employed population 16 years and over,,ACSAllGeo2019-RaceEconomic
pNHWhiteSalesOffOcc_m19,Non-Hispanic White in sales and office occupations,"% Non-Hispanic White in sales and office occupations, 2019 (MOE)",Percent,MOE,ACS,C24010H,,2019,5,Economic,Occupation x Race,Non-Hispanic White civilian employed population 16 years and over,,ACSAllGeo2019-RaceEconomic
NHWhiteNatConsMntOcc_e19,"Non-Hispanic White in Natural resources, construction, and maintenance occupations","# Non-Hispanic White in Natural resources, construction, and maintenance occupations, 2019",Count,Estimate,ACS,C24010H,,2019,5,Economic,Occupation x Race,Non-Hispanic White civilian employed population 16 years and over,,ACSAllGeo2019-RaceEconomic
NHWhiteNatConsMntOcc_m19,"Non-Hispanic White in Natural resources, construction, and maintenance occupations","# Non-Hispanic White in Natural resources, construction, and maintenance occupations, 2019 (MOE)",Count,MOE,ACS,C24010H,,2019,5,Economic,Occupation x Race,Non-Hispanic White civilian employed population 16 years and over,,ACSAllGeo2019-RaceEconomic
pNHWhiteNatConsMntOcc_e19,"Non-Hispanic White in Natural resources, construction, and maintenance occupations","% Non-Hispanic White in Natural resources, construction, and maintenance occupations, 2019",Percent,Estimate,ACS,C24010H,,2019,5,Economic,Occupation x Race,Non-Hispanic White civilian employed population 16 years and over,,ACSAllGeo2019-RaceEconomic
pNHWhiteNatConsMntOcc_m19,"Non-Hispanic White in Natural resources, construction, and maintenance occupations","% Non-Hispanic White in Natural resources, construction, and maintenance occupations, 2019 (MOE)",Percent,MOE,ACS,C24010H,,2019,5,Economic,Occupation x Race,Non-Hispanic White civilian employed population 16 years and over,,ACSAllGeo2019-RaceEconomic
NHWhiteProdTransOcc_e19,"Non-Hispanic White in production, transportation, and material moving occupations","# Non-Hispanic White in production, transportation, and material moving occupations, 2019",Count,Estimate,ACS,C24010H,,2019,5,Economic,Occupation x Race,Non-Hispanic White civilian employed population 16 years and over,,ACSAllGeo2019-RaceEconomic
NHWhiteProdTransOcc_m19,"Non-Hispanic White in production, transportation, and material moving occupations","# Non-Hispanic White in production, transportation, and material moving occupations, 2019 (MOE)",Count,MOE,ACS,C24010H,,2019,5,Economic,Occupation x Race,Non-Hispanic White civilian employed population 16 years and over,,ACSAllGeo2019-RaceEconomic
pNHWhiteProdTransOcc_e19,"Non-Hispanic White in production, transportation, and material moving occupations","% Non-Hispanic White in production, transportation, and material moving occupations, 2019",Percent,Estimate,ACS,C24010H,,2019,5,Economic,Occupation x Race,Non-Hispanic White civilian employed population 16 years and over,,ACSAllGeo2019-RaceEconomic
pNHWhiteProdTransOcc_m19,"Non-Hispanic White in production, transportation, and material moving occupations","% Non-Hispanic White in production, transportation, and material moving occupations, 2019 (MOE)",Percent,MOE,ACS,C24010H,,2019,5,Economic,Occupation x Race,Non-Hispanic White civilian employed population 16 years and over,,ACSAllGeo2019-RaceEconomic
HispCivEmployed_e19,Hispanic or Latino civilian employed,"# Hispanic or Latino civilian employed, 2019",Count,Estimate,ACS,C24010I,,2019,5,Economic,Occupation x Race,Hispanic or Latino civilian employed population 16 years and over,,ACSAllGeo2019-RaceEconomic
HispCivEmployed_m19,Hispanic or Latino civilian employed,"# Hispanic or Latino civilian employed, 2019 (MOE)",Count,MOE,ACS,C24010I,,2019,5,Economic,Occupation x Race,Hispanic or Latino civilian employed population 16 years and over,,ACSAllGeo2019-RaceEconomic
HispManSciArtOcc_e19,"Hispanic or Latino in management, business, science, and arts occupations","# Hispanic or Latino in management, business, science, and arts occupations, 2019",Count,Estimate,ACS,C24010I,,2019,5,Economic,Occupation x Race,Hispanic or Latino civilian employed population 16 years and over,,ACSAllGeo2019-RaceEconomic
HispManSciArtOcc_m19,"Hispanic or Latino in management, business, science, and arts occupations","# Hispanic or Latino in management, business, science, and arts occupations, 2019 (MOE)",Count,MOE,ACS,C24010I,,2019,5,Economic,Occupation x Race,Hispanic or Latino civilian employed population 16 years and over,,ACSAllGeo2019-RaceEconomic
pHispManSciArtOcc_e19,"Hispanic or Latino in management, business, science, and arts occupations","% Hispanic or Latino in management, business, science, and arts occupations, 2019",Percent,Estimate,ACS,C24010I,,2019,5,Economic,Occupation x Race,Hispanic or Latino civilian employed population 16 years and over,,ACSAllGeo2019-RaceEconomic
pHispManSciArtOcc_m19,"Hispanic or Latino in management, business, science, and arts occupations","% Hispanic or Latino in management, business, science, and arts occupations, 2019 (MOE)",Percent,MOE,ACS,C24010I,,2019,5,Economic,Occupation x Race,Hispanic or Latino civilian employed population 16 years and over,,ACSAllGeo2019-RaceEconomic
HispServiceOcc_e19,Hispanic or Latino in service occupations,"# Hispanic or Latino in service occupations, 2019",Count,Estimate,ACS,C24010I,,2019,5,Economic,Occupation x Race,Hispanic or Latino civilian employed population 16 years and over,,ACSAllGeo2019-RaceEconomic
HispServiceOcc_m19,Hispanic or Latino in service occupations,"# Hispanic or Latino in service occupations, 2019 (MOE)",Count,MOE,ACS,C24010I,,2019,5,Economic,Occupation x Race,Hispanic or Latino civilian employed population 16 years and over,,ACSAllGeo2019-RaceEconomic
pHispServiceOcc_e19,Hispanic or Latino in service occupations,"% Hispanic or Latino in service occupations, 2019",Percent,Estimate,ACS,C24010I,,2019,5,Economic,Occupation x Race,Hispanic or Latino civilian employed population 16 years and over,,ACSAllGeo2019-RaceEconomic
pHispServiceOcc_m19,Hispanic or Latino in service occupations,"% Hispanic or Latino in service occupations, 2019 (MOE)",Percent,MOE,ACS,C24010I,,2019,5,Economic,Occupation x Race,Hispanic or Latino civilian employed population 16 years and over,,ACSAllGeo2019-RaceEconomic
HispSalesOffOcc_e19,Hispanic or Latino in sales and office occupations,"# Hispanic or Latino in sales and office occupations, 2019",Count,Estimate,ACS,C24010I,,2019,5,Economic,Occupation x Race,Hispanic or Latino civilian employed population 16 years and over,,ACSAllGeo2019-RaceEconomic
HispSalesOffOcc_m19,Hispanic or Latino in sales and office occupations,"# Hispanic or Latino in sales and office occupations, 2019 (MOE)",Count,MOE,ACS,C24010I,,2019,5,Economic,Occupation x Race,Hispanic or Latino civilian employed population 16 years and over,,ACSAllGeo2019-RaceEconomic
pHispSalesOffOcc_e19,Hispanic or Latino in sales and office occupations,"% Hispanic or Latino in sales and office occupations, 2019",Percent,Estimate,ACS,C24010I,,2019,5,Economic,Occupation x Race,Hispanic or Latino civilian employed population 16 years and over,,ACSAllGeo2019-RaceEconomic
pHispSalesOffOcc_m19,Hispanic or Latino in sales and office occupations,"% Hispanic or Latino in sales and office occupations, 2019 (MOE)",Percent,MOE,ACS,C24010I,,2019,5,Economic,Occupation x Race,Hispanic or Latino civilian employed population 16 years and over,,ACSAllGeo2019-RaceEconomic
HispNatConsMntOcc_e19,"Hispanic or Latino in natural resources, construction, and maintenance occupations","# Hispanic or Latino in natural resources, construction, and maintenance occupations, 2019",Count,Estimate,ACS,C24010I,,2019,5,Economic,Occupation x Race,Hispanic or Latino civilian employed population 16 years and over,,ACSAllGeo2019-RaceEconomic
HispNatConsMntOcc_m19,"Hispanic or Latino in natural resources, construction, and maintenance occupations","# Hispanic or Latino in natural resources, construction, and maintenance occupations, 2019 (MOE)",Count,MOE,ACS,C24010I,,2019,5,Economic,Occupation x Race,Hispanic or Latino civilian employed population 16 years and over,,ACSAllGeo2019-RaceEconomic
pHispNatConsMntOcc_e19,"Hispanic or Latino in natural resources, construction, and maintenance occupations","% Hispanic or Latino in natural resources, construction, and maintenance occupations, 2019",Percent,Estimate,ACS,C24010I,,2019,5,Economic,Occupation x Race,Hispanic or Latino civilian employed population 16 years and over,,ACSAllGeo2019-RaceEconomic
pHispNatConsMntOcc_m19,"Hispanic or Latino in natural resources, construction, and maintenance occupations","% Hispanic or Latino in natural resources, construction, and maintenance occupations, 2019 (MOE)",Percent,MOE,ACS,C24010I,,2019,5,Economic,Occupation x Race,Hispanic or Latino civilian employed population 16 years and over,,ACSAllGeo2019-RaceEconomic
HispProdTransOcc_e19,"Hispanic or Latino in production, transportation, and material moving occupations","# Hispanic or Latino in production, transportation, and material moving occupations, 2019",Count,Estimate,ACS,C24010I,,2019,5,Economic,Occupation x Race,Hispanic or Latino civilian employed population 16 years and over,,ACSAllGeo2019-RaceEconomic
HispProdTransOcc_m19,"Hispanic or Latino in production, transportation, and material moving occupations","# Hispanic or Latino in production, transportation, and material moving occupations, 2019 (MOE)",Count,MOE,ACS,C24010I,,2019,5,Economic,Occupation x Race,Hispanic or Latino civilian employed population 16 years and over,,ACSAllGeo2019-RaceEconomic
pHispProdTransOcc_e19,"Hispanic or Latino in production, transportation, and material moving occupations","% Hispanic or Latino in production, transportation, and material moving occupations, 2019",Percent,Estimate,ACS,C24010I,,2019,5,Economic,Occupation x Race,Hispanic or Latino civilian employed population 16 years and over,,ACSAllGeo2019-RaceEconomic
pHispProdTransOcc_m19,"Hispanic or Latino in production, transportation, and material moving occupations","% Hispanic or Latino in production, transportation, and material moving occupations, 2019 (MOE)",Percent,MOE,ACS,C24010I,,2019,5,Economic,Occupation x Race,Hispanic or Latino civilian employed population 16 years and over,,ACSAllGeo2019-RaceEconomic
mMedBlackHHInc_e19,"Median household income, Black or African-American-headed households","Median household income, Black or African-American-headed households, 2019",Median,Estimate,ACS,B19013B,,2019,5,Economic,Household Income x Race,Black or African-American-headed households,,ACSAllGeo2019-RaceEconomic
mMedBlackHHInc_m19,"Median household income, Black or African-American-headed households","Median household income, Black or African-American-headed households, 2019 (MOE)",Median,MOE,ACS,B19013B,,2019,5,Economic,Household Income x Race,Black or African-American-headed households,,ACSAllGeo2019-RaceEconomic
mMedAsianHHInc_e19,"Median household income, Asian-headed households","Median household income, Asian-headed households, 2019",Median,Estimate,ACS,B19013D,,2019,5,Economic,Household Income x Race,Asian-headed households,,ACSAllGeo2019-RaceEconomic
mMedAsianHHInc_m19,"Median household income, Asian-headed households","Median household income, Asian-headed households, 2019 (MOE)",Median,MOE,ACS,B19013D,,2019,5,Economic,Household Income x Race,Asian-headed households,,ACSAllGeo2019-RaceEconomic
mMedNHWhiteHHInc_e19,"Median household income, Non-Hispanic White-headed households","Median household income, Non-Hispanic White-headed households, 2019",Median,Estimate,ACS,B19013H,,2019,5,Economic,Household Income x Race,Non-Hispanic White-headed households,,ACSAllGeo2019-RaceEconomic
mMedNHWhiteHHInc_m19,"Median household income, Non-Hispanic White-headed households","Median household income, Non-Hispanic White-headed households, 2019 (MOE)",Median,MOE,ACS,B19013H,,2019,5,Economic,Household Income x Race,Non-Hispanic White-headed households,,ACSAllGeo2019-RaceEconomic
mMedHispHHInc_e19,"Median household income, Hispanic or Latino-headed households","Median household income, Hispanic or Latino-headed households, 2019",Median,Estimate,ACS,B19013I,,2019,5,Economic,Household Income x Race,Hispanic or Latino-headed households,,ACSAllGeo2019-RaceEconomic
mMedHispHHInc_m19,"Median household income, Hispanic or Latino-headed households","Median household income, Hispanic or Latino-headed households, 2019 (MOE)",Median,MOE,ACS,B19013I,,2019,5,Economic,Household Income x Race,Hispanic or Latino-headed households,,ACSAllGeo2019-RaceEconomic
tBlackAggregateHHInc_e19,"Aggregate household income, Black or African-American-headed households","Aggregate household income, Black or African-American-headed households, 2019",Aggregate,Estimate,ACS,B19025B,,2019,5,Economic,Household Income x Race,Black or African-American-headed households,,ACSAllGeo2019-RaceEconomic
tBlackAggregateHHInc_m19,"Aggregate household income, Black or African-American-headed households","Aggregate household income, Black or African-American-headed households, 2019 (MOE)",Aggregate,MOE,ACS,B19025B,,2019,5,Economic,Household Income x Race,Black or African-American-headed households,,ACSAllGeo2019-RaceEconomic
tAsianAggregateHHInc_e19,"Aggregate household income, Asian-headed households","Aggregate household income, Asian-headed households, 2019",Aggregate,Estimate,ACS,B19025D,,2019,5,Economic,Household Income x Race,Asian-headed households,,ACSAllGeo2019-RaceEconomic
tAsianAggregateHHInc_m19,"Aggregate household income, Asian-headed households","Aggregate household income, Asian-headed households, 2019 (MOE)",Aggregate,MOE,ACS,B19025D,,2019,5,Economic,Household Income x Race,Asian-headed households,,ACSAllGeo2019-RaceEconomic
tNHWhiteAggregateHHInc_e19,"Aggregate household income, Non-Hispanic White-headed households","Aggregate household income, Non-Hispanic White-headed households, 2019",Aggregate,Estimate,ACS,B19025H,,2019,5,Economic,Household Income x Race,Non-Hispanic White-headed households,,ACSAllGeo2019-RaceEconomic
tNHWhiteAggregateHHInc_m19,"Aggregate household income, Non-Hispanic White-headed households","Aggregate household income, Non-Hispanic White-headed households, 2019 (MOE)",Aggregate,MOE,ACS,B19025H,,2019,5,Economic,Household Income x Race,Non-Hispanic White-headed households,,ACSAllGeo2019-RaceEconomic
tHispAggregateHHInc_e19,"Aggregate household income, Hispanic or Latino-headed households","Aggregate household income, Hispanic or Latino-headed households, 2019",Aggregate,Estimate,ACS,B19025I,,2019,5,Economic,Household Income x Race,Hispanic or Latino-headed households,,ACSAllGeo2019-RaceEconomic
tHispAggregateHHInc_m19,"Aggregate household income, Hispanic or Latino-headed households","Aggregate household income, Hispanic or Latino-headed households, 2019 (MOE)",Aggregate,MOE,ACS,B19025I,,2019,5,Economic,Household Income x Race,Hispanic or Latino-headed households,,ACSAllGeo2019-RaceEconomic
PopPovDetBlack_e19,Black or African-American population for whom poverty status is determined,"# Black or African-American population for whom poverty status is determined, 2019",Count,Estimate,ACS,B17001B,,2019,5,Economic,Poverty x Race,Black or African-American population for whom poverty status is determined,,ACSAllGeo2019-RaceEconomic
PopPovDetBlack_m19,Black or African-American population for whom poverty status is determined,"# Black or African-American population for whom poverty status is determined, 2019 (MOE)",Count,MOE,ACS,B17001B,,2019,5,Economic,Poverty x Race,Black or African-American population for whom poverty status is determined,,ACSAllGeo2019-RaceEconomic
PopPovBlack_e19,Black or African-American population below poverty,"# Black or African-American population below poverty, 2019",Count,Estimate,ACS,B17001B,,2019,5,Economic,Poverty x Race,Black or African-American population for whom poverty status is determined,,ACSAllGeo2019-RaceEconomic
PopPovBlack_m19,Black or African-American population below poverty,"# Black or African-American population below poverty, 2019 (MOE)",Count,MOE,ACS,B17001B,,2019,5,Economic,Poverty x Race,Black or African-American population for whom poverty status is determined,,ACSAllGeo2019-RaceEconomic
pPopPovBlack_e19,Black or African-American population below poverty,"% Black or African-American population below poverty, 2019",Percent,Estimate,ACS,B17001B,,2019,5,Economic,Poverty x Race,Black or African-American population for whom poverty status is determined,,ACSAllGeo2019-RaceEconomic
pPopPovBlack_m19,Black or African-American population below poverty,"% Black or African-American population below poverty, 2019 (MOE)",Percent,MOE,ACS,B17001B,,2019,5,Economic,Poverty x Race,Black or African-American population for whom poverty status is determined,,ACSAllGeo2019-RaceEconomic
PopPovDetAsian_e19,Asian population for whom poverty status is determined,"# Asian population for whom poverty status is determined, 2019",Count,Estimate,ACS,B17001D,,2019,5,Economic,Poverty x Race,Asian population for whom poverty status is determined,,ACSAllGeo2019-RaceEconomic
PopPovDetAsian_m19,Asian population for whom poverty status is determined,"# Asian population for whom poverty status is determined, 2019 (MOE)",Count,MOE,ACS,B17001D,,2019,5,Economic,Poverty x Race,Asian population for whom poverty status is determined,,ACSAllGeo2019-RaceEconomic
PopPovAsian_e19,Asian population below poverty,"# Asian population below poverty, 2019",Count,Estimate,ACS,B17001D,,2019,5,Economic,Poverty x Race,Asian population for whom poverty status is determined,,ACSAllGeo2019-RaceEconomic
PopPovAsian_m19,Asian population below poverty,"# Asian population below poverty, 2019 (MOE)",Count,MOE,ACS,B17001D,,2019,5,Economic,Poverty x Race,Asian population for whom poverty status is determined,,ACSAllGeo2019-RaceEconomic
pPopPovAsian_e19,Asian population below poverty,"% Asian population below poverty, 2019",Percent,Estimate,ACS,B17001D,,2019,5,Economic,Poverty x Race,Asian population for whom poverty status is determined,,ACSAllGeo2019-RaceEconomic
pPopPovAsian_m19,Asian population below poverty,"% Asian population below poverty, 2019 (MOE)",Percent,MOE,ACS,B17001D,,2019,5,Economic,Poverty x Race,Asian population for whom poverty status is determined,,ACSAllGeo2019-RaceEconomic
PopPovDetNHWhite_e19,Non-Hispanic White population for whom poverty status is determined,"# Non-Hispanic White population for whom poverty status is determined, 2019",Count,Estimate,ACS,B17001H,,2019,5,Economic,Poverty x Race,Non-Hispanic White population for whom poverty status is determined,,ACSAllGeo2019-RaceEconomic
PopPovDetNHWhite_m19,Non-Hispanic White population for whom poverty status is determined,"# Non-Hispanic White population for whom poverty status is determined, 2019 (MOE)",Count,MOE,ACS,B17001H,,2019,5,Economic,Poverty x Race,Non-Hispanic White population for whom poverty status is determined,,ACSAllGeo2019-RaceEconomic
PopPovNHWhite_e19,Non-Hispanic White population below poverty,"# Non-Hispanic White population below poverty, 2019",Count,Estimate,ACS,B17001H,,2019,5,Economic,Poverty x Race,Non-Hispanic White population for whom poverty status is determined,,ACSAllGeo2019-RaceEconomic
PopPovNHWhite_m19,Non-Hispanic White population below poverty,"# Non-Hispanic White population below poverty, 2019 (MOE)",Count,MOE,ACS,B17001H,,2019,5,Economic,Poverty x Race,Non-Hispanic White population for whom poverty status is determined,,ACSAllGeo2019-RaceEconomic
pPopPovNHWhite_e19,Non-Hispanic White population below poverty,"% Non-Hispanic White population below poverty, 2019",Percent,Estimate,ACS,B17001H,,2019,5,Economic,Poverty x Race,Non-Hispanic White population for whom poverty status is determined,,ACSAllGeo2019-RaceEconomic
pPopPovNHWhite_m19,Non-Hispanic White population below poverty,"% Non-Hispanic White population below poverty, 2019 (MOE)",Percent,MOE,ACS,B17001H,,2019,5,Economic,Poverty x Race,Non-Hispanic White population for whom poverty status is determined,,ACSAllGeo2019-RaceEconomic
PopPovDetLatino_e19,Hispanic or Latino population for whom poverty status is determined,"# Hispanic or Latino population for whom poverty status is determined, 2019",Count,Estimate,ACS,B17001I,,2019,5,Economic,Poverty x Race,Hispanic or Latino population for whom poverty status is determined,,ACSAllGeo2019-RaceEconomic
PopPovDetLatino_m19,Hispanic or Latino population for whom poverty status is determined,"# Hispanic or Latino population for whom poverty status is determined, 2019 (MOE)",Count,MOE,ACS,B17001I,,2019,5,Economic,Poverty x Race,Hispanic or Latino population for whom poverty status is determined,,ACSAllGeo2019-RaceEconomic
PopPovLatino_e19,Hispanic or Latino population below poverty,"# Hispanic or Latino population below poverty, 2019",Count,Estimate,ACS,B17001I,,2019,5,Economic,Poverty x Race,Hispanic or Latino population for whom poverty status is determined,,ACSAllGeo2019-RaceEconomic
PopPovLatino_m19,Hispanic or Latino population below poverty,"# Hispanic or Latino population below poverty, 2019 (MOE)",Count,MOE,ACS,B17001I,,2019,5,Economic,Poverty x Race,Hispanic or Latino population for whom poverty status is determined,,ACSAllGeo2019-RaceEconomic
pPopPovLatino_e19,Hispanic or Latino population below poverty,"% Hispanic or Latino population below poverty, 2019",Percent,Estimate,ACS,B17001I,,2019,5,Economic,Poverty x Race,Hispanic or Latino population for whom poverty status is determined,,ACSAllGeo2019-RaceEconomic
pPopPovLatino_m19,Hispanic or Latino population below poverty,"% Hispanic or Latino population below poverty, 2019 (MOE)",Percent,MOE,ACS,B17001I,,2019,5,Economic,Poverty x Race,Hispanic or Latino population for whom poverty status is determined,,ACSAllGeo2019-RaceEconomic
BlackOccHU_e19,Occupied housing units with Black or African-American householder,"# Occupied housing units with Black or African-American householder, 2019",Count,Estimate,ACS,B25003B,,2019,5,Housing,Housing Tenure x Race,Occupied housing units with Black or African-American householder,,ACSAllGeo2019-RaceHousing
BlackOccHU_m19,Occupied housing units with Black or African-American householder,"# Occupied housing units with Black or African-American householder, 2019 (MOE)",Count,MOE,ACS,B25003B,,2019,5,Housing,Housing Tenure x Race,Occupied housing units with Black or African-American householder,,ACSAllGeo2019-RaceHousing
BlackOwnOcc_e19,Owner-occupied housing units with Black or African-American householder,"# Owner-occupied housing units with Black or African-American householder, 2019",Count,Estimate,ACS,B25003B,,2019,5,Housing,Housing Tenure x Race,Occupied housing units with Black or African-American householder,,ACSAllGeo2019-RaceHousing
BlackOwnOcc_m19,Owner-occupied housing units with Black or African-American householder,"# Owner-occupied housing units with Black or African-American householder, 2019 (MOE)",Count,MOE,ACS,B25003B,,2019,5,Housing,Housing Tenure x Race,Occupied housing units with Black or African-American householder,,ACSAllGeo2019-RaceHousing
pBlackOwnOcc_e19,Owner-occupied housing units with Black or African-American householder,"% Owner-occupied housing units with Black or African-American householder, 2019",Percent,Estimate,ACS,B25003B,,2019,5,Housing,Housing Tenure x Race,Occupied housing units with Black or African-American householder,,ACSAllGeo2019-RaceHousing
pBlackOwnOcc_m19,Owner-occupied housing units with Black or African-American householder,"% Owner-occupied housing units with Black or African-American householder, 2019 (MOE)",Percent,MOE,ACS,B25003B,,2019,5,Housing,Housing Tenure x Race,Occupied housing units with Black or African-American householder,,ACSAllGeo2019-RaceHousing
BlackRenterOcc_e19,Renter-occupied housing units with Black or African-American householder,"# Renter-occupied housing units with Black or African-American householder, 2019",Count,Estimate,ACS,B25003B,,2019,5,Housing,Housing Tenure x Race,Occupied housing units with Black or African-American householder,,ACSAllGeo2019-RaceHousing
BlackRenterOcc_m19,Renter-occupied housing units with Black or African-American householder,"# Renter-occupied housing units with Black or African-American householder, 2019 (MOE)",Count,MOE,ACS,B25003B,,2019,5,Housing,Housing Tenure x Race,Occupied housing units with Black or African-American householder,,ACSAllGeo2019-RaceHousing
pBlackRenterOcc_e19,Renter-occupied housing units with Black or African-American householder,"% Renter-occupied housing units with Black or African-American householder, 2019",Percent,Estimate,ACS,B25003B,,2019,5,Housing,Housing Tenure x Race,Occupied housing units with Black or African-American householder,,ACSAllGeo2019-RaceHousing
pBlackRenterOcc_m19,Renter-occupied housing units with Black or African-American householder,"% Renter-occupied housing units with Black or African-American householder, 2019 (MOE)",Percent,MOE,ACS,B25003B,,2019,5,Housing,Housing Tenure x Race,Occupied housing units with Black or African-American householder,,ACSAllGeo2019-RaceHousing
AsianOccHU_e19,Occupied housing units with Asian householder,"# Occupied housing units with Asian householder, 2019",Count,Estimate,ACS,B25003D,,2019,5,Housing,Housing Tenure x Race,Occupied housing units with Asian householder,,ACSAllGeo2019-RaceHousing
AsianOccHU_m19,Occupied housing units with Asian householder,"# Occupied housing units with Asian householder, 2019 (MOE)",Count,MOE,ACS,B25003D,,2019,5,Housing,Housing Tenure x Race,Occupied housing units with Asian householder,,ACSAllGeo2019-RaceHousing
AsianOwnOcc_e19,Owner-occupied housing units with Asian householder,"# Owner-occupied housing units with Asian householder, 2019",Count,Estimate,ACS,B25003D,,2019,5,Housing,Housing Tenure x Race,Occupied housing units with Asian householder,,ACSAllGeo2019-RaceHousing
AsianOwnOcc_m19,Owner-occupied housing units with Asian householder,"# Owner-occupied housing units with Asian householder, 2019 (MOE)",Count,MOE,ACS,B25003D,,2019,5,Housing,Housing Tenure x Race,Occupied housing units with Asian householder,,ACSAllGeo2019-RaceHousing
pAsianOwnOcc_e19,Owner-occupied housing units with Asian householder,"% Owner-occupied housing units with Asian householder, 2019",Percent,Estimate,ACS,B25003D,,2019,5,Housing,Housing Tenure x Race,Occupied housing units with Asian householder,,ACSAllGeo2019-RaceHousing
pAsianOwnOcc_m19,Owner-occupied housing units with Asian householder,"% Owner-occupied housing units with Asian householder, 2019 (MOE)",Percent,MOE,ACS,B25003D,,2019,5,Housing,Housing Tenure x Race,Occupied housing units with Asian householder,,ACSAllGeo2019-RaceHousing
AsianRenterOcc_e19,Renter-occupied housing units with Asian householder,"# Renter-occupied housing units with Asian householder, 2019",Count,Estimate,ACS,B25003D,,2019,5,Housing,Housing Tenure x Race,Occupied housing units with Asian householder,,ACSAllGeo2019-RaceHousing
AsianRenterOcc_m19,Renter-occupied housing units with Asian householder,"# Renter-occupied housing units with Asian householder, 2019 (MOE)",Count,MOE,ACS,B25003D,,2019,5,Housing,Housing Tenure x Race,Occupied housing units with Asian householder,,ACSAllGeo2019-RaceHousing
pAsianRenterOcc_e19,Renter-occupied housing units with Asian householder,"% Renter-occupied housing units with Asian householder, 2019",Percent,Estimate,ACS,B25003D,,2019,5,Housing,Housing Tenure x Race,Occupied housing units with Asian householder,,ACSAllGeo2019-RaceHousing
pAsianRenterOcc_m19,Renter-occupied housing units with Asian householder,"% Renter-occupied housing units with Asian householder, 2019 (MOE)",Percent,MOE,ACS,B25003D,,2019,5,Housing,Housing Tenure x Race,Occupied housing units with Asian householder,,ACSAllGeo2019-RaceHousing
NHWhiteOccHU_e19,Occupied housing units with Non-Hispanic White householder,"# Occupied housing units with Non-Hispanic White householder, 2019",Count,Estimate,ACS,B25003H,,2019,5,Housing,Housing Tenure x Race,Occupied housing units with Non-Hispanic White householder,,ACSAllGeo2019-RaceHousing
NHWhiteOccHU_m19,Occupied housing units with Non-Hispanic White householder,"# Occupied housing units with Non-Hispanic White householder, 2019 (MOE)",Count,MOE,ACS,B25003H,,2019,5,Housing,Housing Tenure x Race,Occupied housing units with Non-Hispanic White householder,,ACSAllGeo2019-RaceHousing
NHWhiteOwnOcc_e19,Owner-occupied housing units with Non-Hispanic White householder,"# Owner-occupied housing units with Non-Hispanic White householder, 2019",Count,Estimate,ACS,B25003H,,2019,5,Housing,Housing Tenure x Race,Occupied housing units with Non-Hispanic White householder,,ACSAllGeo2019-RaceHousing
NHWhiteOwnOcc_m19,Owner-occupied housing units with Non-Hispanic White householder,"# Owner-occupied housing units with Non-Hispanic White householder, 2019 (MOE)",Count,MOE,ACS,B25003H,,2019,5,Housing,Housing Tenure x Race,Occupied housing units with Non-Hispanic White householder,,ACSAllGeo2019-RaceHousing
